#
# This data is modified from the original version.
# source : https://raw.githubusercontent.com/jpatokal/openflights/master/data/airlines.dat
# Modif : ColName
#

"airlineID","name","alias","IATA","ICAO","Callsign","Country","Active"
2004,"Deere and Company",NA,NA,"JDC","JOHN DEERE","United States","N"
2005,"Delaware Skyways",NA,NA,"DWR","DELAWARE","United States","N"
2006,"Delta Aerotaxi",NA,NA,"DEA","JET SERVICE","Italy","Y"
2007,"Delta Air Charter",NA,NA,"SNO","SNOWBALL","Canada","N"
2008,"Delta Air Elite",NA,NA,"ELJ","ELITE JET","United States","N"
2009,"Delta Air Lines",NA,"DL","DAL","DELTA","United States","Y"
2010,"Delta Engineering Aviation",NA,NA,"KMB","KEMBLEJET","United Kingdom","N"
2011,"Delta Express International",NA,NA,"DLI","DELTA EXPRESS","Ukraine","N"
2012,"Delta State University",NA,NA,"DSU","DELTA STATE","United States","N"
2013,"Denim Air",NA,NA,"DNM","DENIM","Netherlands","Y"
2014,"Denver Express",NA,NA,"FEC","FALCON EXPRESS","United States","N"
2015,"Denver Jet",NA,NA,"DJT","DENVER JET","United States","N"
2016,"Departmento De Agricultura De La Generalitat De Cataluna",NA,NA,"FGC","FORESTALES","Spain","N"
2017,"Deraya Air Taxi",NA,NA,"DRY","DERAYA","Indonesia","N"
2018,"Des R Cargo Express",NA,NA,"DRX",NA,"Mauritania","N"
2019,"Desarrollo Milaz",NA,NA,"MIZ","MILAZ","Mexico","N"
2020,"Destiny Air Services",NA,NA,"DTY","DESTINY","Sierra Leone","N"
2021,"Deutsche Bahn",NA,"2A",NA,NA,"Germany","Y"
2022,"Deutsche Rettungsflugwacht",NA,"1I","AMB","CIVIL AIR AMBULANCE","Germany","N"
2023,"Deutsches Zentrum fur Luft-und Raumfahrt EV",NA,NA,"LFO","LUFO","Germany","N"
2024,"Di Air",NA,NA,"DIS","DI AIR","Serbia","N"
2025,"Diamond Aviation",NA,NA,"SPK","SPARKLE","United States","N"
2026,"Didier Rousset Buy",NA,NA,"DRB","DIDIER","Chile","N"
2027,"Digital Equipment Corporation",NA,NA,"DGT","DIGITAL","United States","N"
2028,"Dinar",NA,"D7","RDN","AERO DINAR","Argentina","N"
2029,"Diplomatic Freight Services",NA,NA,"DIP","DIPFREIGHT","United Kingdom","N"
2030,"Direccion General de Aviacion Civil y Telecomunicasciones",NA,NA,"ENA","ENA","Spain","N"
2031,"Direct Air",NA,NA,"DIA","BLUE SKY","United States","N"
2032,"Direct Air trading as Midway Connection",NA,NA,"XAP","MID-TOWN","United States","N"
2033,"Direct Flight",NA,NA,"DCT",NA,"United Kingdom","N"
2034,"Sky Express",NA,NA,"SXP","EXPRESS SKY","Poland","N"
2035,"Dirgantara Air Service",NA,"AW","DIR","DIRGANTARA","Indonesia","N"
2036,"Discover Air",NA,NA,"DCV","DISCOVER","United States","N"
2037,"Discovery Airways",NA,"DH","DVA","DISCOVERY AIRWAYS","United States","N"
2038,"Dispatch Services",NA,NA,"XDS",NA,"United States","N"
2039,"Dix Aviation",NA,NA,"DIX","DIX FLIGHT","Germany","N"
2040,"Dixie Airways",NA,NA,"DEE","TACAIR","United States","N"
2041,"Djibouti Airlines",NA,"D8","DJB","DJIBOUTI AIR","Djibouti","Y"
2042,"Dniproavia",NA,NA,"UDN","DNIEPRO","Ukraine","Y"
2043,"Flying Dolphin Airlines",NA,NA,"FDN","FLYING DOLPHIN","United Arab Emirates","N"
2044,"Dolphin Express Airlines",NA,NA,"IXX","ISLAND EXPRESS","United States","N"
2045,"Dome Petroleum",NA,NA,"DPL","DOME","Canada","N"
2046,"Dominguez Toledo (Grupo Mayoral)",NA,NA,"MYO","MAYORAL","Spain","N"
2047,"Dominicana de Aviaci",NA,"DO","DOA","DOMINICANA","Dominican Republic","Y"
2048,"Domodedovo Airlines",NA,"E3","DMO","DOMODEDOVO","Russia","Y"
2049,"Don Avia",NA,NA,"DVB","DONSEBAI","Kazakhstan","N"
2050,"Donair Flying Club",NA,NA,"DON","DONAIR","United Kingdom","N"
2051,"DonbassAero",NA,"5D","UDC","DONBASS AERO","Ukraine","Y"
2052,"Dorado Air",NA,NA,"DAD","DORADO AIR","Dominican Republic","N"
2053,"Dornier",NA,NA,"DOR","DORNIER","Germany","N"
2054,"Dornier Aviation Nigeria",NA,NA,"DAV","DANA AIR","Nigeria","N"
2055,"Dos Mundos",NA,NA,"DOM","DOS MUNDOS","Dominican Republic","N"
2056,"Dragonair",NA,"KA","HDA"," Hong Kong Dragon Airlines","DRAGON","Y"
2057,"Dreamcatcher Airways",NA,NA,"DCA","DREAM CATCHER","United Kingdom","N"
2058,"Druk Air",NA,"KB","DRK","ROYAL BHUTAN","Bhutan","Y"
2059,"Drummond Island Air",NA,NA,"DRE","MICHIGAN","United States","N"
2060,"Dubai Airwing",NA,NA,"DUB","DUBAI","United Arab Emirates","N"
2061,"Dubrovnik Air",NA,NA,"DBK","SEAGULL","Croatia","Y"
2062,"Ducair",NA,NA,"DUK","LION KING","Luxembourg","N"
2063,"Duchess of Britany (Jersey) Limited",NA,NA,"DBJ","DUCHESS","United Kingdom","N"
2064,"UK Royal/HRH Duke of York",NA,NA,"LPD","LEOPARD","United Kingdom","N"
2065,"Dun'Air",NA,NA,"DUN","DUNAIR","Mauritania","N"
2066,"Duncan Aviation",NA,NA,"PHD","PANHANDLE","United States","N"
2067,"Dunyaya Bakis Hava Tasimaciligi",NA,NA,"VVF","WORLDFOCUS","Turkey","N"
2068,"Duo Airways",NA,NA,"DUO","FLY DUO","United Kingdom","N"
2069,"Durango Jet",NA,NA,"DJE","DURANGO JET","Mexico","N"
2070,"Dutch Antilles Express",NA,NA,"DNL","DUTCH ANTILLES","Netherlands Antilles","Y"
2071,"Dutch Caribbean Express",NA,NA,"DCE","DUTCH CARIBBEAN","Netherlands Antilles","N"
2072,"Dutchbird",NA,NA,"DBR","DUTCHBIRD","Netherlands","N"
2073,"Dwyer Aircraft Services",NA,NA,"DFS","DWYAIR","United States","N"
2074,"Dynair Services",NA,NA,"XDY",NA,"United States","N"
2075,"Dynamair Aviation",NA,NA,"DNR","DYNAMAIR","Canada","N"
2076,"Dynamic Air",NA,NA,"DYE","DYNAMIC","Netherlands","N"
2077,"dba",NA,"DI","BAG","SPEEDWAY","Germany","Y"
2078,"E H Darby Aviation",NA,NA,"EHD","PLATINUM AIR","United States","N"
2079,"Electronic Data Systems",NA,"1C",NA,NA,"Switzerland","N"
2080,"Electronic Data Systems",NA,NA,"1Y",NA,NA,"N"
2081,"EAA Escola De Aviacao Aerocondor",NA,NA,"EAD","AERO-ESCOLA","Portugal","N"
2082,"Executive Airlines Services",NA,NA,"EXW","ECHOLINE","Nigeria","N"
2083,"EFAOS- Agencia De Viagens e Turismo",NA,NA,"EFS","EFAOS","Angola","N"
2084,"EFD Eisele Flugdienst",NA,NA,"EFD","EVER FLIGHT","Germany","N"
2085,"EFS-Flugservice",NA,NA,"FSD","FLUGSERVICE","Germany","N"
2086,"EIS Aircraft",NA,NA,"EIS","COOL","Germany","N"
2087,"EPAG Groupe Air France",NA,NA,"IAG","EPAG","France","N"
2088,"ESI Eliservizi Italiani",NA,NA,"ESI","ELISERVIZI","Italy","N"
2089,"EU Airways",NA,NA,"EUY","EUROAIRWAYS","Ireland","N"
2090,"EUjet",NA,"VE","EUJ","UNION JET","Ireland","N"
2091,"EVA Air",NA,"BR","EVA","EVA","Taiwan","Y"
2092,"Eagle Aero",NA,NA,"ICR","ICARUS FLIGHTS","United States","N"
2093,"Eagle Air",NA,NA,"EGR","EAGLE SIERRA","Sierra Leone","N"
2094,"Eagle Air",NA,"H7",NA,NA,"Uganda","Y"
2095,"Eagle Air Company",NA,NA,"EGX","THAI EAGLE","Thailand","N"
2096,"Eagle Air Iceland",NA,NA,"FEI","ARCTIC EAGLE","Iceland","N"
2097,"Eagle Aviation",NA,NA,"EGU","AFRICAN EAGLE","Uganda","N"
2098,"Eagle Aviation",NA,NA,"GYP","GYPSY","United Kingdom","N"
2099,"Eagle Aviation France",NA,NA,"EGN","FRENCH EAGLE","France","N"
2100,"Eagle International",NA,NA,"SEG","SEN-EAGLE","Senegal","N"
2101,"Eagle Jet Charter",NA,NA,"EGJ","EAGLE JET","United States","N"
2102,"Eaglemed (Ballard Aviation)",NA,NA,"EMD","EAGLEMED","United States","N"
2103,"Earth Airlines Services",NA,NA,"ERX","EARTH AIR","Nigeria","N"
2104,"East African",NA,"QU","UGX","CRANE","Uganda","Y"
2105,"East African Safari Air",NA,"S9","HSA","DUMA","Kenya","N"
2106,"East African Safari Air Express",NA,NA,"EXZ","TWIGA","Kenya","N"
2107,"East Asia Airlines",NA,NA,"EMU",NA,"Macao","N"
2108,"East Coast Airways",NA,NA,"ECT","EASTWAY","South Africa","N"
2109,"East Coast Jets",NA,NA,"ECJ","EASTCOAST JET","United States","N"
2110,"East Hampton Aire",NA,NA,"EHA","AIRE HAMPTON","United States","N"
2111,"East Kansas City Aviation",NA,NA,"EKC","BLUE GOOSE","United States","N"
2112,"East Midlands Helicopters",NA,NA,"CTK","COSTOCK","United Kingdom","N"
2113,"East Star Airlines",NA,NA,"DXH","EAST STAR","China","N"
2114,"East-West Airlines",NA,NA,"EWA","EASTWEST","Australia","N"
2115,"Eastern Air",NA,NA,"EAZ","EASAIR","Zambia","N"
2116,"Eastern Air Executive",NA,NA,"EAX","EASTEX","United Kingdom","N"
2117,"Eastern Airways",NA,"T3","EZE","EASTFLIGHT","United Kingdom","Y"
2118,"Eastern Australia Airlines",NA,NA,"EAQ",NA,"Australia","N"
2119,"Eastern Carolina Aviation",NA,NA,"ECI","EASTERN CAROLINA","United States","N"
2120,"Eastern Executive Air Charter",NA,NA,"GNS","GENESIS","United Kingdom","N"
2121,"Eastern Express",NA,NA,"LIS","LARISA","Kazakhstan","N"
2122,"Eastern Metro Express",NA,NA,"EME","EMAIR","United States","N"
2123,"Eastern Pacific Aviation",NA,NA,"EPB","EAST PAC","Canada","N"
2124,"Eastern Sky Jets",NA,NA,"ESJ","EASTERN SKYJETS","United Arab Emirates","N"
2125,"Eastland Air",NA,"DK","ELA",NA,"Australia","Y"
2126,"Eastwind Airlines",NA,"W9","SGR","STINGER","United States","N"
2127,"Easy Link Aviation Services",NA,NA,"FYE","FLYME","Nigeria","N"
2128,"Eckles Aircraft",NA,NA,"CMN","CIMMARON AIRE","United States","N"
2129,"Eclipse Aviation",NA,NA,"EJT","ECLIPSE JET","United States","N"
2130,"Eco Air",NA,NA,"ECQ","SKYBRIDGE","Nigeria","N"
2131,"Ecoair",NA,NA,"DEI",NA,"Algeria","N"
2132,"Ecomex Air Cargo",NA,NA,"ECX","AIR ECOMEX","Angola","N"
2133,"Ecotour",NA,NA,"ECD","ECOTOUR","Mexico","N"
2134,"Ecoturistica de Xcalak",NA,NA,"XCC","XCALAK","Mexico","N"
2135,"Ecuatoguineana De Aviacion (EGA)",NA,NA,"ECV","EQUATOGUINEA","Equatorial Guinea","N"
2136,"Ecuatorial Cargo",NA,NA,"EQC","ECUA-CARGO","Equatorial Guinea","N"
2137,"Ecuavia",NA,NA,"ECU","ECUAVIA","Ecuador","Y"
2138,"Edelweiss Air",NA,"WK","EDW","EDELWEISS","Switzerland","Y"
2139,"Edgartown Air",NA,NA,"SLO","SLOW","United States","N"
2140,"Edinburgh Air Charter",NA,NA,"EDC","SALTIRE","United Kingdom","N"
2141,"Edwards Jet Center of Montana",NA,NA,"EDJ","EDWARDS","United States","N"
2142,"Efata Papua Airlines",NA,NA,"EIJ","EFATA","Indonesia","N"
2143,"Egyptair",NA,"MS","MSR","EGYPTAIR","Egypt","Y"
2144,"Egyptair Cargo",NA,NA,"MSX","EGYPTAIR CARGO","Egypt","N"
2145,"Egyptian Air Force",NA,NA,"EGY",NA,"Egypt","N"
2146,"Egyptian Aviation",NA,NA,"EJX",NA,"Egypt","N"
2147,"Egyptian Aviation Company",NA,NA,"EMA",NA,"Egypt","N"
2148,"Ei Air Exports",NA,NA,"EIX","AIR EXPORTS","Ireland","N"
2149,"Eirjet",NA,NA,"EIR","EIRJET","Ireland","N"
2150,"El Al Israel Airlines",NA,"LY","ELY","ELAL","Israel","Y"
2151,"El Caminante Taxi Aereo",NA,NA,"CMX","EL CAMINANTE","Mexico","N"
2152,"El Quilada International Aviation",NA,NA,"GLQ","QUILADA","Sudan","N"
2153,"El Sal Air",NA,NA,"ELS","EL SAL","El Salvador","N"
2154,"El Sol De America",NA,NA,"ESC","SOLAMERICA","Venezuela","N"
2155,"El-Buraq Air Transport",NA,"UZ","BRQ","BURAQAIR","Libya","Y"
2156,"Elan Express",NA,NA,"ELX","ELAN","United States","N"
2157,"Elbe Air Transport",NA,NA,"LBR","MOTION","Germany","N"
2158,"Elbrus-Avia Air Enterprise",NA,NA,"NLK","ELAVIA","Russia","N"
2159,"Eldinder Aviation",NA,NA,"DND","DINDER","Sudan","N"
2160,"Elicar",NA,NA,"PDV","ELICAR","Italy","N"
2161,"Elidolomiti",NA,NA,"EDO","ELIDOLOMITI","Italy","N"
2162,"Elieuro",NA,NA,"ELB","ELILOBARDIA","Italy","N"
2163,"Elifriulia",NA,NA,"EFG","ELIFRIULIA","Italy","N"
2164,"Elilario Italia",NA,NA,"ELH","LARIO","Italy","N"
2165,"Elilombarda",NA,NA,"EOA","LOMBARDA","Italy","N"
2166,"Elimediterranea",NA,NA,"MEE","ELIMEDITERRANEA","Italy","N"
2167,"Elios",NA,NA,"VUL","ELIOS","Italy","N"
2168,"Elipiu'",NA,NA,"IEP","ELIPIU","Italy","N"
2169,"Elisra Airlines",NA,NA,"RSA","ESRA","Sudan","N"
2170,"Elite Air",NA,NA,"EAI","ELAIR","Togo","N"
2171,"Elite Jets",NA,NA,"EJD","ELITE DUBAI","United Arab Emirates","N"
2172,"Elitellina",NA,NA,"FGS","ELITELLINA","Italy","N"
2173,"Elliott Aviation",NA,NA,"ELT","ELLIOT","United States","N"
2174,"Elmagal Aviation Services",NA,NA,"MGG","ELMAGAL","Sudan","N"
2175,"Elrom Aviation and Investments",NA,NA,"ELR",NA,"Israel","N"
2176,"Embassy Airlines",NA,NA,"EAM","EMBASSY AIR","Nigeria","N"
2177,"Embassy Freight Company",NA,NA,"EFT","EMBASSY FREIGHT","United States","N"
2178,"Empresa Brasileira De Aeronautica",NA,NA,"EMB","EMBRAER","Brazil","N"
2179,"Embry-Riddle Aeronautical University",NA,NA,"XSL","SATSLAB","United States","N"
2180,"Emerald Airways",NA,NA,"JEM","GEMSTONE","United Kingdom","N"
2181,"Emery Worldwide Airlines",NA,NA,"EWW","EMERY","United States","N"
2182,"Emetebe",NA,NA,"EMT","EMETEBE","Ecuador","N"
2183,"Emirates","Emirates Airlines","EK","UAE","EMIRATES","United Arab Emirates","Y"
2184,"Emoyeni Air Charter",NA,NA,"SBC","SABIAN AIR","South Africa","N"
2185,"Empire Air Service",NA,NA,"EMP","EMPIRE","United States","N"
2186,"Empire Airlines",NA,"EM","CFS","EMPIRE AIR","United States","N"
2187,"Empire Aviation Services",NA,NA,"MPR",NA,"Nigeria","N"
2188,"Empire Test Pilots' School",NA,NA,"ETP","TESTER","United Kingdom","N"
2189,"Empresa (Aero Uruguay)",NA,NA,"AUO"," S.A.","UNIFORM OSCAR","N"
2190,"Empresa Aero-Servicios Parrague",NA,NA,"PRG","ASPAR","Chile","N"
2191,"Empresa Aerocaribbean",NA,NA,"CRN","AEROCARIBBEAN","Cuba","N"
2192,"Empresa Aviacion Interamericana",NA,NA,"VNA","EBBA","Uruguay","N"
2193,"Empresa Ecuatoriana De Aviacion",NA,"EU","EEA","ECUATORIANA","Ecuador","Y"
2194,"Empresa Nacional De Servicios Aereos",NA,NA,"CNI","SERAER","Cuba","N"
2195,"Empresa Venezolana",NA,NA,"VNE","VENEZOLANA","Venezuela","N"
2196,"Empresa de Aviacion Aerogaviota",NA,NA,"GTV","GAVIOTA","Cuba","N"
2197,"Empressa Brasileira de Infra-Estrutura Aeroportuaria-Infraero",NA,NA,"XLT","INFRAERO","Brazil","N"
2198,"Endecots",NA,NA,"ENC","ENDECOTS","Ecuador","N"
2199,"Enimex",NA,NA,"ENI","ENIMEX","Estonia","N"
2200,"Enkor JSC",NA,"G8","ENK","ENKOR","Russia]]","N"
2201,"Enrique Gleisner Vivanco",NA,NA,"EGV","GLEISNER","Chile","N"
2202,"Ensenada Vuelos Especiales",NA,NA,"ESE","ENSENADA ESPECIAL","Mexico","N"
2203,"Entergy Services",NA,NA,"ENS","ENTERGY SHUTTLE","United States","N"
2204,"Enterprise World Airways",NA,NA,"EWS","WORLD ENTERPRISE","Democratic Republic of the Congo","N"
2205,"Eos Airlines",NA,"E0","ESS","NEW DAWN","United States","N"
2206,"Equaflight Service",NA,NA,"EKA","EQUAFLIGHT","Republic of the Congo","N"
2207,"Equatair Air Services (Zambia)",NA,NA,"EQZ","ZAMBIA CARGO","Zambia","N"
2208,"Equatorial Airlines",NA,NA,"EQT",NA,"Equatorial Guinea","N"
2209,"Era Helicopters",NA,NA,"ERH","ERAH","United States","N"
2210,"Eram Air",NA,NA,"IRY","ERAM AIR","Iran","N"
2211,"Erfoto",NA,NA,"ERF","ERFOTO","Portugal","N"
2212,"Erie Airways",NA,NA,"ERE","AIR ERIE","United States","N"
2213,"Eritrean Airlines",NA,"B8","ERT","ERITREAN","Eritrea","Y"
2214,"Escuela De Pilotos Are Aviacion",NA,NA,"CTV","ARE AVIACION","Spain","N"
2215,"Espace Aviation Services",NA,NA,"EPC","ESPACE","Democratic Republic of the Congo","N"
2216,"Esso Resources Canada",NA,NA,"ERC","ESSO","Canada","N"
2217,"Estafeta Carga Aerea",NA,"E7","ESF",NA,"Mexico","N"
2218,"Estonian Air",NA,"OV","ELL","ESTONIAN","Estonia","Y"
2219,"Estrellas Del Aire",NA,NA,"ETA","ESTRELLAS","Mexico","N"
2220,"Ethiopian Airlines",NA,"ET","ETH","ETHIOPIAN","Ethiopia","Y"
2221,"Eti 2000",NA,NA,"MJM","ELCO ETI","Italy","N"
2222,"Etihad Airways",NA,"EY","ETD","ETIHAD","United Arab Emirates","Y"
2223,"Etram Air Wing",NA,NA,"ETM","ETRAM","Angola","N"
2224,"Euraviation",NA,NA,"EVN","EURAVIATION","Italy","N"
2225,"Euro Continental AIE",NA,NA,"ECN","EURO CONTINENTAL","Spain","N"
2226,"Euro Exec Express",NA,"RZ",NA,NA,"Sweden","Y"
2227,"Euro Sun",NA,NA,"ESN","EURO SUN","Turkey","N"
2228,"Euro-Asia Air",NA,NA,"EAK","EAKAZ","Kazakhstan","N"
2229,"Euro-Asia Air International",NA,NA,"KZE","KAZEUR","Kazakhstan","N"
2230,"EuroAtlantic Airways",NA,NA,"MMZ","EUROATLANTIC","Portugal","N"
2231,"EuroJet Aviation",NA,NA,"GOJ","GOJET","United Kingdom","N"
2232,"Euroair",NA,NA,"EUP","EUROSTAR","Greece","N"
2233,"Euroamerican Air",NA,NA,"EUU","EUROAMERICAN","Uruguay","N"
2234,"Euroceltic Airways",NA,NA,"ECY","ECHELON","United Kingdom","N"
2235,"Eurocontrol",NA,NA,"EUC",NA,"Belgium","N"
2236,"Eurocopter",NA,NA,"ECF","EUROCOPTER","France","N"
2237,"Eurocypria Airlines",NA,"UI","ECA","EUROCYPRIA","Cyprus","Y"
2238,"Eurofly",NA,NA,"EEZ","E-FLY","Italy","N"
2239,"Eurofly Service",NA,"GJ","EEU","EUROFLY","Italy","Y"
2240,"Euroguineana de Aviacion",NA,NA,"EUG","EUROGUINEA","Equatorial Guinea","N"
2241,"Eurojet Italia",NA,NA,"ERJ","JET ITALIA","Italy","N"
2242,"Eurojet Limited",NA,NA,"JLN","JET LINE","Malta","N"
2243,"Eurojet Romania",NA,NA,"RDP","JET-ARROW","Romania","N"
2244,"Eurojet Servis",NA,NA,"EJS","EEJAY SERVICE","Czech Republic","N"
2245,"Eurolot",NA,"K2","ELO","EUROLOT","Poland","Y"
2246,"Euromanx Airways",NA,"3W","EMX","EUROMANX","Austria","N"
2247,"Europe Air Lines",NA,NA,"GED","LANGUEDOC","France","N"
2248,"Europe Airpost",NA,NA,"FPO","FRENCH POST","France","N"
2249,"European 2000 Airlines",NA,NA,"EUT","FIESTA","Malta","N"
2250,"European Aeronautical Group UK",NA,NA,"EAG",NA,"United Kingdom","N"
2251,"European Air Express",NA,"EA","EAL","STAR WING","Germany","Y"
2252,"European Air Transport",NA,"QY","BCS","EUROTRANS","Belgium","N"
2253,"European Aviation Air Charter",NA,"E7","EAF","EUROCHARTER","United Kingdom","N"
2254,"European Business Jets",NA,NA,"EBJ",NA,"United Kingdom","N"
2255,"European Coastal Airlines",NA,NA,"ECB","COASTAL CLIPPER","Croatia","N"
2256,"European Executive",NA,NA,"ETV","EURO EXEC","United Kingdom","N"
2257,"European Executive Express",NA,NA,"EXC","ECHO EXPRESS","Sweden","N"
2258,"Eurosense",NA,NA,"EBG","EUROSENSE","Bulgaria","N"
2259,"Euroskylink",NA,NA,"ESX","CATFISH","United Kingdom","N"
2260,"Eurowings",NA,"EW","EWG","EUROWINGS","Germany","Y"
2261,"Evergreen International Airlines",NA,"EZ","EIA","EVERGREEN","United States","Y"
2262,"Everts Air Alaska/Everts Air Cargo",NA,NA,"VTS","EVERTS","United States","N"
2263,"Examiner Training Agency",NA,NA,"EMN","AGENCY","United Kingdom","N"
2264,"Excel Airways",NA,"JN","XLA","EXPO","United Kingdom","Y"
2265,"Excel Charter",NA,NA,"XEL","HELI EXCEL","United Kingdom","Y"
2266,"Excellent Air",NA,NA,"GZA","EXCELLENT AIR","Germany","N"
2267,"Execair Aviation",NA,"MB","EXA","CANADIAN EXECAIRE","Canada","N"
2268,"Execujet Charter",NA,NA,"VCN","AVCON","Switzerland","N"
2269,"Execujet Middle East",NA,NA,"EJO","MIDJET","United Arab Emirates","N"
2270,"Execujet Scandinavia",NA,NA,"VMP","VAMPIRE","Denmark","N"
2271,"Executive Aerospace",NA,NA,"EAS","AEROSPACE","South Africa","N"
2272,"Executive Air",NA,NA,"LFL","LIFE FLIGHT","Zimbabwe","N"
2273,"Executive Air Charter",NA,NA,"EAC","EXECAIR","United States","N"
2274,"Executive Air Fleet",NA,NA,"XAF",NA,"United States","N"
2275,"Executive Aircraft Charter and Charter Services",NA,NA,"ECS","ECHO","Ireland","N"
2276,"Executive Aircraft Services",NA,NA,"XAH",NA,"United Kingdom","N"
2277,"Executive Airlines",NA,"OW","EXK","EXECUTIVE EAGLE","United States","N"
2278,"Executive Airlines",NA,NA,"EXU","SACAIR","Spain","N"
2279,"Executive Aviation Services",NA,NA,"JTR","JESTER","United Kingdom","N"
2280,"Executive Flight",NA,NA,"EXE","EXEC","United States","N"
2281,"Executive Flight Operations Ontario Government",NA,NA,"TRI","TRILLIUM","Canada","N"
2282,"Executive Jet Charter",NA,NA,"EXJ",NA,"United Kingdom","N"
2283,"Executive Jet Management",NA,NA,"EJM","JET SPEED","United States","N"
2284,"Executive Turbine Aviation",NA,NA,"TEA","TRAVELMAX","South Africa","N"
2285,"Eximflight",NA,NA,"EXF","EXIMFLIGHT","Mexico","N"
2286,"Exin",NA,NA,"EXN","EXIN","Poland","N"
2287,"Expertos En Carga",NA,NA,"EXR","EXPERTOS ENCARGA","Mexico","N"
2288,"Expo Aviation",NA,"8D","EXV","EXPOAVIA","Sri Lanka","N"
2289,"Express Air",NA,NA,"FXA","EFFEX","United States","N"
2290,"Express International Cargo",NA,NA,"EIC","EXCARGO","S","N"
2291,"Express Line Aircompany",NA,NA,"XPL","EXPRESSLINE","United States","N"
2292,"Express Net Airlines",NA,NA,"XNA","EXPRESSNET","United States","N"
2293,"Express One International",NA,"EO","LHN","LONGHORN","United States","Y"
2294,"Express Tours",NA,NA,"XTO","EXPRESS TOURS","Canada","N"
2295,"ExpressJet",NA,"XE","BTA","JET LINK","United States","Y"
2296,"Exxavia Limited",NA,NA,"JTM","SKYMAN","Ireland","N"
2297,"easyJet","EasyJet Airline","U2","EZY","EASY","United Kingdom","Y"
2298,"NetJets",NA,NA,"EJA",NA,"United States","N"
2299,"F.S. Air Service",NA,NA,"EYE","SOCKEYE","United States","N"
2300,"FAI Airservice",NA,NA,"IFA","RED ANGLE","Germany","N"
2301,"FINFO Flight Inspection Aircraft",NA,NA,"FLC","FLIGHT CHECK","United States","N"
2302,"FLM Aviation Mohrdieck",NA,NA,"FKI","KIEL AIR","Germany","N"
2303,"FLTPLAN",NA,NA,"DCM","DOT COM","United States","N"
2304,"FLowair Aviation",NA,NA,"FLW","QUICKFLOW","France","N"
2305,"FMG Verkehrsfliegerschule Flughafen Paderborn-Lippstadt",NA,NA,"FMG","HUSKY","Germany","N"
2306,"FR Aviation",NA,NA,"FRA","RUSHTON","United Kingdom","N"
2307,"FSB Flugservice & Development",NA,NA,"FSB","SEABIRD","Germany","N"
2308,"FSH Luftfahrtunternehmen",NA,NA,"LEJ","LEIPZIG FAIR","Germany","N"
2309,"Fab Air",NA,NA,"FBA","FAB AIR","Kyrgyzstan","N"
2310,"Facts Air",NA,NA,"FCS","MEXFACTS","Mexico","N"
2311,"Fair Aviation",NA,NA,"FAV","FAIRAVIA","South Africa","N"
2312,"Fair Wind Air Charter",NA,NA,"FWD","FAIR WIND","United Arab Emirates","N"
2313,"Fairlines",NA,NA,"FLS","FAIRLINE","Netherlands","N"
2314,"Fairoaks Flight Centre",NA,NA,"FFC","FAIROAKS","United Kingdom","N"
2315,"Fairways Corporation",NA,NA,"FWY","FAIRWAYS","United States","N"
2316,"Falcon Air",NA,NA,"FCN","FALCON","Sweden","N"
2317,"Falcon Air",NA,NA,"FAR","FALCAIR","Slovenia","N"
2318,"Falcon Air Express",NA,NA,"FAO","PANTHER","United States","N"
2319,"Falcon Airline",NA,NA,"FAU","FALCON AIRLINE","Nigeria","N"
2320,"Falcon Aviation",NA,"IH",NA,NA,"Sweden","N"
2321,"Falcon Aviation Services",NA,NA,"FVS","FALCON AVIATION","United Arab Emirates","N"
2322,"Falcon Jet Centre",NA,NA,"FJC","FALCONJET","United Kingdom","N"
2323,"Falwell Aviation",NA,NA,"FAW","FALWELL","United States","N"
2324,"Far Eastern Air Transport",NA,"EF","EFA","Far Eastern","Taiwan","Y"
2325,"Farmingdale State University",NA,NA,"FDL","FARMINGDALE STATE","United States","N"
2326,"Farnair Hungary",NA,NA,"FAH","BLUE STRIP","Hungary","N"
2327,"Farnair Netherlands",NA,NA,"FRN","FARNED","Netherlands","N"
2328,"Farnair Switzerland",NA,NA,"FAT","FARNER","Switzerland","N"
2329,"Farnas Aviation Services",NA,NA,"RAF","FARNAS","Sudan","N"
2330,"Faroecopter",NA,NA,"HBL","HELIBLUE","Denmark","N"
2331,"Faroejet",NA,"F6","RCK","ROCKROSE","Faroe Islands","N"
2332,"Farwest Airlines",NA,NA,"FRW","FARWEST","United States","N"
2333,"Faso Airways",NA,"F3","FSW","FASO","Burkina Faso","N"
